archetype,in_sept10_top30,rank_sept10,sept10_players,rank_window,window_dev_matches,dustin,dustin_level,dustin_reason,n_entries,n_lists_with_decklist,n_events_with_decklist,card,card_ids,card_kind,switch1_relevant,n_lists_carrying,n_copies_total,n_lists_same_name_other_printing,same_name_other_printing_ids
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Stakataka,A3a 053 / P-A 080,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Skarmory ex,A4 124 / A4 194 / A4 209 / A4b 252,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Avalugg,B1 075,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Swirlix,B1 117,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Ferrothorn (A3a 052 Steel Spikes),A3a 052,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Ferrothorn (B1 167 Guard Press),B1 167,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Porygon,B1a 056 / B3 222,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Shuckle,B2 003,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Wigglytuff,B3b 052,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Frigibax,P-B 037,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Golem,A1a 045 / B1 309,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Pupitar,A4 104,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Carbink,B1 119,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Registeel,B3 116,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Archaludon,B4a 056,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Cosmoem,A3 086 / A4b 182 / A4b 183,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Corviknight,B1 175 / B1 246,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Gouging Fire,B3a 054,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Mega Steelix ex,B1a 052 / B1a 080 / B1a 086 / B3 232,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Aegislash,B2 120,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Cornerstone Mask Ogerpon,B2 093,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Protective Poncho,B2 147 / B2 234,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Rocky Helmet,A2 148 / A4b 322 / A4b 323,other,False,17,34,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Turtonator,B1 047,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Togedemaru,A3b 048 / P-A 090,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Alolan Sandslash,A3 039,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Mega Sableye ex,B3b 041 / B3b 081 / B3b 088,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Chesnaught,B2 010,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Poliwrath,A1 061 / B1 297,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Druddigon,A1a 056,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Pawmot,A2b 028 / P-A 054,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Zangoose,A4a 065,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Iron Jugulis,B3a 046,other,False,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,ANY (at least one card of the set),,,,17,,,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,ANY switch-1 card (groups 1-3),,,,0,,,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Jasmine,A4 160 / A4 200,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Cheren,B3 151 / B3 192,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Blue,A1a 067 / A1a 081,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Beast Wall,A3a 063,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Adaman,A2a 075 / A2a 090,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Heavy Helmet,B1 219,tool_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Steel Apron,A4 153,tool_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Metal Core Barrier,B2 148 / B2b 117,tool_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Mr. Mime,A1 126,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Drifloon,A2 073 / A2 165,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Bronzong,A2 117,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Probopass ex,A2a 057 / A2a 085 / A2a 094 / A4b 253,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Cloyster,A3 043 / B1a 093,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Stakataka,A3a 053 / P-A 080,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Skarmory ex,A4 124 / A4 194 / A4 209 / A4b 252,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Avalugg,B1 075,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Swirlix,B1 117,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Ferrothorn (A3a 052 Steel Spikes),A3a 052,other,False,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Ferrothorn (B1 167 Guard Press),B1 167,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Porygon,B1a 056 / B3 222,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Shuckle,B2 003,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Wigglytuff,B3b 052,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Frigibax,P-B 037,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Golem,A1a 045 / B1 309,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Pupitar,A4 104,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Carbink,B1 119,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Registeel,B3 116,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Archaludon,B4a 056,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Cosmoem,A3 086 / A4b 182 / A4b 183,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Corviknight,B1 175 / B1 246,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Gouging Fire,B3a 054,attack_self_reduction,True,0,0,0,
Mega Altaria ex Igglybuff,True,29,34,34,120,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Igglybuff) appears in any decks/dustin or decks/brews file or B2e archetype",25,25,20,Mega Steelix ex,B1a 052 / B1a 080 / B1a 086 / B3 232,attack_self_reduction,True,0,0,0,
